Feature,Model,Spearman Correlation,P-Value
Pos5_Paired-Opening,12,0.9996469584242837,0.0
,15,0.9996469584242837,0.0
,26,0.8219319435932999,3.429162314673545e-246
,30,0.9552182047165377,0.0
,42,0.9996469584242837,0.0
,43,0.9996469584242837,0.0
,48,0.9996469584242837,0.0
,51,0.9996469584242837,0.0
,72,0.9996469584242837,0.0
,85,0.9996469584242837,0.0
Pos5_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos6_Unpaired,12,-0.9997081570053128,0.0
,15,-0.9997081570053128,0.0
,26,-0.9997081570053128,0.0
,30,-0.9997081570053128,0.0
,42,-0.9997081570053128,0.0
,43,-0.9997081570053128,0.0
,48,-0.9997081570053128,0.0
,51,-0.9997081570053128,0.0
,72,-0.9997081570053128,0.0
,85,-0.9997081570053128,0.0
Pos6_Paired-Opening,12,0.9997081570053128,0.0
,15,0.9997081570053128,0.0
,26,0.9997081570053128,0.0
,30,0.9997081570053128,0.0
,42,0.9997081570053128,0.0
,43,0.9997081570053128,0.0
,48,0.9997081570053128,0.0
,51,0.9997081570053128,0.0
,72,0.9997081570053128,0.0
,85,0.9997081570053128,0.0
Pos6_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos7_Unpaired,12,-0.9996307078105081,0.0
,15,-0.9996307078105081,0.0
,26,-0.9561685031230948,0.0
,30,-0.9127062984356813,0.0
,42,-0.9996307078105081,0.0
,43,-0.9996307078105081,0.0
,48,-0.9996307078105081,0.0
,51,-0.9996307078105081,0.0
,72,-0.9996307078105081,0.0
,85,-0.8257818890608546,1.7937158842421532e-250
Pos7_Paired-Opening,12,0.9996307078105081,0.0
,15,0.9127062984356813,0.0
,26,0.9996307078105081,0.0
,30,0.6084708656237876,2.5512608727525727e-102
,42,0.9996307078105081,0.0
,43,0.7823196843734412,2.099825148579282e-207
,48,0.9127062984356813,0.0
,51,0.9996307078105081,0.0
,72,0.4780842515615474,3.0465196627038237e-58
,85,0.7823196843734412,2.099825148579282e-207
Pos7_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos8_Unpaired,12,-0.7776036968506276,2.486085028740743e-203
,15,-0.6109743332397789,2.2484771151784275e-103
,26,-0.5554312120361626,5.149522659234327e-82
,30,-0.666517454443395,1.8815560503267455e-129
,42,-0.9997761816650925,0.0
,43,-0.9997761816650925,0.0
,48,-0.9442330604614765,0.0
,51,-0.49988809083254626,2.454707725827164e-64
,72,-0.8331468180542438,5.776872994662871e-259
,85,-0.3888018484253138,1.9609609978164807e-37
Pos8_Paired-Opening,12,0.9442330604614765,0.0
,15,0.6109743332397789,2.2484771151784275e-103
,26,0.3888018484253138,1.9609609978164807e-37
,30,0.9997761816650925,0.0
,42,0.9997761816650925,0.0
,43,-0.16662936361084876,1.1593857796264907e-07
,48,0.666517454443395,1.8815560503267455e-129
,51,0.9442330604614765,0.0
,72,-0.5554312120361626,5.149522659234327e-82
,85,0.11108624240723251,0.00043259019703471857
Pos8_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos9_Unpaired,12,-0.8294669980056093,1.136699305826e-254
,15,-0.9996140745195805,0.0
,26,-0.7869302288771166,1.738406188646192e-211
,30,-0.9996140745195805,0.0
,42,-0.9996140745195805,0.0
,43,-0.9996140745195805,0.0
,48,-0.9996140745195805,0.0
,51,-0.5317096141061598,4.630680762905103e-74
,72,-0.9996140745195805,0.0
,85,-0.8720037671341021,6.824331155596e-312
Pos9_Paired-Opening,12,0.9996140745195805,0.0
,15,0.7443934597486238,3.083927304718628e-177
,26,0.8720037671341021,6.824331155596e-312
,30,0.9996140745195805,0.0
,42,0.9996140745195805,0.0
,43,0.6593199214916382,9.305998043046521e-126
,48,0.9570773053910877,0.0
,51,0.9996140745195805,0.0
,72,0.5742463832346526,8.54247046274095e-89
,85,0.9996140745195805,0.0
Pos9_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos10_Unpaired,12,-0.9994670929544277,0.0
,15,-0.9994670929544277,0.0
,26,-0.9994670929544277,0.0
,30,-0.8540900612519655,1.4003488535159176e-285
,42,-0.9994670929544277,0.0
,43,-0.9994670929544277,0.0
,48,-0.9994670929544277,0.0
,51,-0.9267785771031966,0.0
,72,-0.9994670929544277,0.0
,85,-0.8177458033263499,1.1873154257846847e-241
Pos10_Paired-Opening,12,0.9994670929544277,0.0
,15,0.7814015454007343,1.3278906830540392e-206
,26,0.9994670929544277,0.0
,30,0.9994670929544277,0.0
,42,0.9994670929544277,0.0
,43,0.9994670929544277,0.0
,48,0.9994670929544277,0.0
,51,0.9994670929544277,0.0
,72,0.9994670929544277,0.0
,85,0.9631228350288122,0.0
Pos10_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos11_Unpaired,12,-0.3052692450334584,5.1790888714381516e-23
,15,-0.28618992927264447,2.6416343448695936e-20
,26,-0.248031261589685,1.7440911012914908e-15
,30,-0.2101682914767155,1.90786665830033e-11
,42,-0.3052692450334584,5.1790888714381516e-23
,43,-0.3052692468702244,5.1790856449348787e-23
,48,-0.3052692514621394,5.179077578685458e-23
,51,-0.21328245156399162,9.445568021303162e-12
,72,-0.30526925605405464,5.1790695124480064e-23
,85,-0.22895193790781732,2.3257065711471334e-13
Pos11_Paired-Opening,12,0.2861899172188673,2.6416443594506577e-20
,15,0.2289519434181156,2.325703426926402e-13
,26,0.248031261589685,1.7440911012914908e-15
,30,0.2472823206289855,2.130529542306017e-15
,42,0.3052692450334584,5.1790888714381516e-23
,43,0.2671105910114463,8.486435363275708e-18
,48,0.3052692514621394,5.179077578685458e-23
,51,0.3052692551356716,5.179071125694591e-23
,72,0.30526925605405464,5.1790695124480064e-23
,85,0.22895193790781732,2.3257065711471334e-13
Pos11_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos12_Unpaired,12,-0.3477465933836602,8.436768712178205e-30
,15,-0.3477466006996301,8.436744169722129e-30
,26,-0.3335726195848849,2.049532969387612e-27
,30,-0.3477466059253231,8.43672663943892e-30
,42,-0.34774661324129374,8.436702097101382e-30
,43,-0.3477465933836602,8.436768712178205e-30
,48,-0.3477465923385217,8.43677221824891e-30
,51,-0.34774661219615505,8.436705603145609e-30
,72,-0.3477465944287987,8.436765206108833e-30
,85,-0.33118723677081224,5.023898749838473e-27
Pos12_Paired-Opening,12,0.3477465933836602,8.436768712178205e-30
,15,0.3079730184245605,2.0600968796440255e-23
,26,0.3221988614914631,1.3728012766078957e-25
,30,0.26522636053872933,1.4644193313439638e-17
,42,0.34774661324129374,8.436702097101382e-30
,43,0.3477465933836602,8.436768712178205e-30
,48,0.3477465923385217,8.43677221824891e-30
,51,0.34774661219615505,8.436705603145609e-30
,72,0.3477465944287987,8.436765206108833e-30
,85,0.3147488723569791,1.9589730017865517e-24
Pos12_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos13_Unpaired,12,-0.9998753230805697,0.0
,15,-0.9998753230805697,0.0
,26,-0.9998753230805697,0.0
,30,-0.7776808068404432,2.1365895179840177e-203
,42,-0.9998753230805697,0.0
,43,-0.9998753230805697,0.0
,48,-0.9998753230805697,0.0
,51,-0.9998753230805697,0.0
,72,-0.9998753230805697,0.0
,85,-0.9998753230805697,0.0
Pos13_Paired-Opening,12,0.9998753230805697,0.0
,15,0.9998753230805697,0.0
,26,0.9998753230805697,0.0
,30,0.9998753230805697,0.0
,42,0.9998753230805697,0.0
,43,0.9998753230805697,0.0
,48,0.9998753230805697,0.0
,51,0.9998753230805697,0.0
,72,0.9998753230805697,0.0
,85,0.851745645587152,2.1261706999817108e-282
Pos13_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos14_Unpaired,12,-0.9998125311857197,0.0
,15,-0.9998125311857197,0.0
,26,-0.9998125311857197,0.0
,30,-0.9998125311857197,0.0
,42,-0.9998125311857197,0.0
,43,-0.9998125311857197,0.0
,48,-0.9998125311857197,0.0
,51,-0.9998125311857197,0.0
,72,-0.9998125311857197,0.0
,85,-0.9998125311857197,0.0
Pos14_Paired-Opening,12,0.9998125311857197,0.0
,15,0.9998125311857197,0.0
,26,0.9998125311857197,0.0
,30,0.9998125311857197,0.0
,42,0.9998125311857197,0.0
,43,0.9998125311857197,0.0
,48,0.9998125311857197,0.0
,51,0.9998125311857197,0.0
,72,0.9998125311857197,0.0
,85,0.9998125311857197,0.0
Pos14_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos15_Unpaired,12,-0.9995796552987887,0.0
,15,-0.9995796552987887,0.0
,26,-0.9995796552987887,0.0
,30,-0.9587804856947565,0.0
,42,-0.9995796552987887,0.0
,43,-0.9995796552987887,0.0
,48,-0.9995796552987887,0.0
,51,-0.9995796552987887,0.0
,72,-0.9995796552987887,0.0
,85,-0.9995796552987887,0.0
Pos15_Paired-Opening,12,0.9995796552987887,0.0
,15,0.9995796552987887,0.0
,26,0.9995796552987887,0.0
,30,0.9995796552987887,0.0
,42,0.9995796552987887,0.0
,43,0.9995796552987887,0.0
,48,0.9995796552987887,0.0
,51,0.9995796552987887,0.0
,72,0.9995796552987887,0.0
,85,0.9995796552987887,0.0
Pos15_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos16_Unpaired,12,-0.3437688399917369,4.0564196328233275e-29
,15,-0.34376885032403864,4.0564032066210106e-29
,26,-0.34376884309142736,4.0564147049559084e-29
,30,-0.343768841024967,4.0564179902003356e-29
,42,-0.34376884722434803,4.056408134474982e-29
,43,-0.343768841024967,4.0564179902003356e-29
,48,-0.3437688451578877,4.056411419714115e-29
,51,-0.3294127745156531,9.7381087635021e-27
,72,-0.34376886582249305,4.05637856743829e-29
,85,-0.3437688771880277,4.056360498796386e-29
Pos16_Paired-Opening,12,0.3437688399917369,4.0564196328233275e-29
,15,0.34376885032403864,4.0564032066210106e-29
,26,0.34376884309142736,4.0564147049559084e-29
,30,0.343768841024967,4.0564179902003356e-29
,42,0.34376884722434803,4.056408134474982e-29
,43,0.343768841024967,4.0564179902003356e-29
,48,0.3437688451578877,4.056411419714115e-29
,51,0.3275242706725823,1.9602143088167743e-26
,72,0.34376886582249305,4.05637856743829e-29
,85,0.3437688771880277,4.056360498796386e-29
Pos16_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos17_Unpaired,12,-0.3142850915263047,2.305789060840775e-24
,15,-0.31428508396485144,2.30579518325485e-24
,26,-0.314285087745578,2.3057921220458133e-24
,30,-0.31428511042994,2.3057737548740764e-24
,42,-0.3142850858552147,2.305793652649898e-24
,43,-0.314285087745578,2.3057921220458133e-24
,48,-0.3142851548534966,2.305737786236941e-24
,51,-0.31428509530703147,2.3057859996395864e-24
,72,-0.31428513594985324,2.3057530919739635e-24
,85,-0.31428509814257666,2.305783703741288e-24
Pos17_Paired-Opening,12,0.3142850915263047,2.305789060840775e-24
,15,0.31428508396485144,2.30579518325485e-24
,26,0.314285087745578,2.3057921220458133e-24
,30,0.31428511042994,2.3057737548740764e-24
,42,0.3142850858552147,2.305793652649898e-24
,43,0.314285087745578,2.3057921220458133e-24
,48,0.3142851548534966,2.305737786236941e-24
,51,0.31428509530703147,2.3057859996395864e-24
,72,0.31428513594985324,2.3057530919739635e-24
,85,0.31428509814257666,2.305783703741288e-24
Pos17_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos18_Unpaired,12,-0.9997500937109545,0.0
,15,-0.9997500937109545,0.0
,26,-0.9997500937109545,0.0
,30,-0.9997500937109545,0.0
,42,-0.9997500937109545,0.0
,43,-0.9997500937109545,0.0
,48,-0.9997500937109545,0.0
,51,-0.9471316677261673,0.0
,72,-0.9997500937109545,0.0
,85,-0.9997500937109545,0.0
Pos18_Paired-Opening,12,0.9997500937109545,0.0
,15,0.9997500937109545,0.0
,26,0.9997500937109545,0.0
,30,0.9997500937109545,0.0
,42,0.9997500937109545,0.0
,43,0.9997500937109545,0.0
,48,0.9997500937109545,0.0
,51,0.9997500937109545,0.0
,72,0.9997500937109545,0.0
,85,0.9997500937109545,0.0
Pos18_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos19_Unpaired,12,-0.9998845169275085,0.0
,15,-0.9998845169275085,0.0
,26,-0.9998845169275085,0.0
,30,-0.9998845169275085,0.0
,42,-0.9998845169275085,0.0
,43,-0.9998845169275085,0.0
,48,-0.9998845169275085,0.0
,51,-0.9998845169275085,0.0
,72,-0.9998845169275085,0.0
,85,-0.9998845169275085,0.0
Pos19_Paired-Opening,12,0.9998845169275085,0.0
,15,0.9998845169275085,0.0
,26,0.9998845169275085,0.0
,30,0.9998845169275085,0.0
,42,0.9998845169275085,0.0
,43,0.9998845169275085,0.0
,48,0.9998845169275085,0.0
,51,0.9998845169275085,0.0
,72,0.9998845169275085,0.0
,85,0.9998845169275085,0.0
Pos19_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos20_Unpaired,12,-0.9998007841839096,0.0
,15,-0.9998007841839096,0.0
,26,-0.9998007841839096,0.0
,30,-0.9998007841839096,0.0
,42,-0.9998007841839096,0.0
,43,-0.9998007841839096,0.0
,48,-0.9998007841839096,0.0
,51,-0.9998007841839096,0.0
,72,-0.9998007841839096,0.0
,85,-0.9998007841839096,0.0
Pos20_Paired-Opening,12,0.9998007841839096,0.0
,15,0.9998007841839096,0.0
,26,0.9998007841839096,0.0
,30,0.9998007841839096,0.0
,42,0.9998007841839096,0.0
,43,0.9998007841839096,0.0
,48,0.9998007841839096,0.0
,51,0.9998007841839096,0.0
,72,0.9998007841839096,0.0
,85,0.9998007841839096,0.0
Pos20_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos21_Unpaired,12,-0.9997364899022948,0.0
,15,-0.9997364899022948,0.0
,26,-0.9997364899022948,0.0
,30,-0.9997364899022948,0.0
,42,-0.9997364899022948,0.0
,43,-0.9997364899022948,0.0
,48,-0.9997364899022948,0.0
,51,-0.9997364899022948,0.0
,72,-0.9997364899022948,0.0
,85,-0.9997364899022948,0.0
Pos21_Paired-Opening,12,0.9997364899022948,0.0
,15,0.9997364899022948,0.0
,26,0.9997364899022948,0.0
,30,0.9997364899022948,0.0
,42,0.9997364899022948,0.0
,43,0.9997364899022948,0.0
,48,0.9997364899022948,0.0
,51,0.9997364899022948,0.0
,72,0.9997364899022948,0.0
,85,0.9997364899022948,0.0
Pos21_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos22_Unpaired,12,-0.9994469633501184,0.0
,15,-0.9994469633501184,0.0
,26,-0.9994469633501184,0.0
,30,-0.9994469633501184,0.0
,42,-0.9994469633501184,0.0
,43,-0.963752428944757,0.0
,48,-0.856668825728673,3.8174451011340767e-289
,51,-0.9994469633501184,0.0
,72,-0.9994469633501184,0.0
,85,-0.963752428944757,0.0
Pos22_Paired-Opening,12,0.9994469633501184,0.0
,15,0.963752428944757,0.0
,26,0.9994469633501184,0.0
,30,0.9994469633501184,0.0
,42,0.9994469633501184,0.0
,43,0.9994469633501184,0.0
,48,0.9994469633501184,0.0
,51,0.9994469633501184,0.0
,72,0.9994469633501184,0.0
,85,0.9994469633501184,0.0
Pos22_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
Pos23_Unpaired,12,-0.33497056087654764,1.2074122920228321e-27
,15,-0.33897824266661997,2.6089085748180886e-28
,26,-0.2800414515948775,1.7836652783913124e-19
,30,-0.27898060694323684,2.467924665962005e-19
,42,-0.44757914676454474,2.0089000851906672e-50
,43,-0.44789346961385906,1.6840878929930407e-50
,48,-0.45986414518241775,1.773949146810308e-53
,51,-0.41195511502232296,3.032278794107315e-42
,72,-0.43577872800567596,1.3216451527011361e-47
,85,-0.10771026262728468,0.000645431555613243
Pos23_Paired-Opening,12,0.19413780981674486,5.997874198640109e-10
,15,0.37515233687283295,8.990868448753654e-35
,26,0.07488901974649281,0.017857316717127723
,30,0.23077030629265452,1.485843825504985e-13
,42,0.015520023670509323,0.6239910160329732
,43,0.38691352942665147,4.658077955495248e-37
,48,0.3568819233332109,2.1007246093784607e-31
,51,0.4370621906088236,6.606288893000622e-48
,72,0.15657544234988896,6.495254184022011e-07
,85,0.3287756229003802,1.2337319296283163e-26
Pos23_Paired-Closing,12,,
,15,,
,26,,
,30,,
,42,,
,43,,
,48,,
,51,,
,72,,
,85,,
