Feature,Model,Spearman Correlation,P-Value
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
ah_5' stem,31,0.9757875397875398,0.0
,51,0.9095851175851177,0.0
,6,0.9965809205809205,0.0
,7,0.8385633105633107,1.7639339634857568e-265
,70,0.9034072594072594,0.0
,73,0.9830447630447631,0.0
,76,0.6129665409665409,3.2038466922545663e-104
,78,0.8303260223260224,1.154850982079069e-255
,88,-0.34200207000207006,8.089039066820307e-29
,94,0.3238841758841759,7.44596504337808e-26
ah_3' stem,31,0.9053263733263734,0.0
,51,0.808863832863833,2.1369125422087773e-232
,6,0.9567612927612928,0.0
,7,0.9813816093816096,0.0
,70,0.988766464766465,0.0
,73,-0.30008598008598014,2.9519193798564165e-22
,76,0.9823546303546304,0.0
,78,0.35515279915279924,4.265695762067511e-31
,88,0.9752924552924555,0.0
,94,0.6499911019911021,4.050885446884844e-121
PAM-proximal region,31,0.8953967245645635,0.0
,51,0.9064283406383954,0.0
,6,-0.028394683990323116,0.36973142473608234
,7,0.9818472097089331,0.0
,70,0.9870690317237049,0.0
,73,0.9227321144429705,0.0
,76,-0.025493843099068943,0.4206415753318973
,78,-0.2497023824909294,1.1132259118148965e-15
,88,-0.8988800893143754,0.0
,94,-0.09409850186944699,0.0028962025556157297
central region,31,-0.6295552630104801,1.6521207332337474e-111
,51,0.002639246500667233,0.9335684241363815
,6,0.9846430981911347,0.0
,7,0.9037366300169978,0.0
,70,0.5353299322653259,3.1076411374581984e-75
,73,-0.9821079234452346,0.0
,76,0.910201487021765,0.0
,78,0.2691456020978522,4.684892825505634e-18
,88,-0.04065262944909875,0.19897680216463573
,94,-0.029302130066900915,0.35462554013594816
PAM-distal region,31,0.7837229036783377,1.2315519511791997e-208
,51,0.6757935535459059,2.280212886594232e-134
,6,0.9867535335681018,0.0
,7,-0.831521020808448,4.695226377840874e-257
,70,0.9921172237116368,0.0
,73,0.9843803007980254,0.0
,76,-0.9225722849900323,0.0
,78,-0.5446992454596292,2.44960292126898e-78
,88,0.9868451431418747,0.0
,94,0.7018191926437662,3.5217062009904122e-149
