Feature,Model,Spearman Correlation,P-Value
,59,-0.7209809427533572,3.693993369281678e-161
,75,-0.7209809427533572,3.693993369281678e-161
,77,-0.7209642987461603,3.7873649307977665e-161
,95,-0.7195911681524164,2.95125575945619e-160
Pos19_Paired-Closing,38,-0.49999470774531535,2.2861614598459723e-64
,46,0.9999894154906307,0.0
,47,-0.9999894154906307,0.0
,52,0.9999894154906307,0.0
,54,-0.7499920616179729,2.4033722294890979e-181
,57,-0.49999470774531535,2.2861614598459723e-64
,59,0.9999894154906307,0.0
,75,-0.49999470774531535,2.2861614598459723e-64
,77,0.49999470774531535,2.2861614598459723e-64
,95,0.7499920616179729,2.4033722294890979e-181
Pos20_Unpaired,38,0.8367064599234908,3.2127515705718696e-263
,46,0.5977980619717425,6.30946346166745e-98
,47,0.8159106154625689,1.0663235262823623e-239
,52,0.8367064599234908,3.2127515705718696e-263
,54,0.6045889808353607,1.0566454245219565e-100
,57,0.8028235754138854,2.242365675929228e-226
,59,0.83324287617362,4.4483603941417616e-259
,75,0.8366634340383992,3.621733304897192e-263
,77,0.6768581258274882,6.05544765553979e-135
,95,0.8134151141272583,4.4586606639058446e-237
Pos20_Paired-Opening,38,-0.840162913135695,1.8884371241285307e-267
,46,-0.3335195956927535,2.0909702576288702e-27
,47,-0.664615009432807,1.823919859072106e-128
,52,-0.815514088096754,2.7994231359346136e-239
,54,0.5697398824651327,3.9402488117523047e-87
,57,-0.062296834893465394,0.04890165577026833
,59,-0.8293022923696958,1.7596517556333594e-254
,75,-0.8396488009100856,8.161058029623161e-267
,77,-0.3666798342445621,3.491308124992001e-33
,95,-0.2194937883211278,2.249429692241222e-12
Pos20_Paired-Closing,38,-0.9999894154906307,0.0
,46,0.0,1.0
,47,0.49999470774531535,2.2861614598459723e-64
,52,0.7499920616179729,2.4033722294890979e-181
,54,0.7499920616179729,2.4033722294890979e-181
,57,0.7499920616179729,2.4033722294890979e-181
,59,-0.24999735387265767,1.028054726626579e-15
,75,-0.9999894154906307,0.0
,77,0.49999470774531535,2.2861614598459723e-64
,95,0.24999735387265767,1.028054726626579e-15
