Feature,Model,Spearman Correlation,P-Value
,71,-0.8455818795413695,2.7283217379098036e-274
,74,-0.8455818795413695,2.7283217379098036e-274
,82,-0.8455818795413695,2.7283217379098036e-274
Pos17_Paired-Closing,32,-0.3264506768827924,2.9112200452051136e-26
,43,-0.3434488578480324,4.598063668321066e-29
,62,-0.3434488578480324,4.598063668321066e-29
,63,-0.0566460449946461,0.07337314928634926
,65,0.0013189749875391766,0.966771732687516
,67,0.2056290740507269,5.2135838869938575e-11
,70,-0.3434488578480324,4.598063668321066e-29
,71,-0.3434488578480324,4.598063668321066e-29
,74,-0.3434488578480324,4.598063668321066e-29
,82,-0.3434488578480324,4.598063668321066e-29
Pos18_Unpaired,32,0.8348183616651901,5.975220760283641e-261
,43,0.8348255488026808,5.858273078352242e-261
,62,0.8348255488026808,5.858273078352242e-261
,63,0.8346314960904315,9.986235938109281e-261
,65,0.8188988521232574,6.854390840106196e-243
,67,0.8348255488026808,5.858273078352242e-261
,70,0.8348255488026808,5.858273078352242e-261
,71,0.8348255488026808,5.858273078352242e-261
,74,0.8348255488026808,5.858273078352242e-261
,82,0.8348255488026808,5.858273078352242e-261
Pos18_Paired-Opening,32,-0.7679567399701741,2.65389224003399e-195
,43,-0.2792847989540121,2.2488381355486294e-19
,62,-0.7304347328456648,1.9013635361065228e-167
,63,-0.8387543063452549,1.0288461401724026e-265
,65,-0.8533778354475557,1.313998729360071e-284
,67,-0.5519433112835443,8.348072726287367e-81
,70,-0.8509804203399189,2.260036427329841e-281
,71,-0.8534200187045815,1.1511940529405513e-284
,74,-0.8533848659903933,1.2853511712190822e-284
,82,-0.8534200187045815,1.1511940529405513e-284
Pos18_Paired-Closing,32,-0.3702541520201186,7.556615456472833e-34
,43,-0.3702541520201186,7.556615456472833e-34
,62,-0.3702541520201186,7.556615456472833e-34
,63,-0.3702541520201186,7.556615456472833e-34
,65,-0.2607562832701212,5.2510001210670626e-17
,67,-0.366364927734193,3.9915854880085534e-33
,70,-0.3702541520201186,7.556615456472833e-34
,71,-0.3702541520201186,7.556615456472833e-34
,74,-0.3702541520201186,7.556615456472833e-34
,82,-0.3702541520201186,7.556615456472833e-34
Pos19_Unpaired,32,0.8660102481921043,1.1466115661032513e-302
,43,0.8660102481921043,1.1466115661032513e-302
,62,0.8660102481921043,1.1466115661032513e-302
,63,0.8660102481921043,1.1466115661032513e-302
,65,0.8658993948896169,1.6819593391343253e-302
,67,0.8660102481921043,1.1466115661032513e-302
,70,0.8660102481921043,1.1466115661032513e-302
,71,0.8660102481921043,1.1466115661032513e-302
,74,0.8660102481921043,1.1466115661032513e-302
,82,0.8660102481921043,1.1466115661032513e-302
Pos19_Paired-Opening,32,0.35256762223541377,1.2200100307845377e-30
,43,-0.7637069285907347,6.884244855521198e-192
,62,-0.8597678402922146,1.6017820158232308e-293
,63,-0.31289408187777384,3.7531123099675815e-24
,65,-0.8359288229022943,2.7866890222543574e-262
,67,0.6700955177978795,2.5074469649628213e-131
,70,-0.8421677226524666,5.96568520782857e-270
,71,-0.8597678402922146,1.6017820158232308e-293
,74,-0.8597678402922146,1.6017820158232308e-293
,82,-0.8533963464757635,1.2399046882532908e-284
Pos19_Paired-Closing,32,-0.4015633963064379,4.876393824027716e-40
,43,-0.4015633963064379,4.876393824027716e-40
,62,-0.4015633963064379,4.876393824027716e-40
,63,-0.4015633963064379,4.876393824027716e-40
,65,-0.4015633963064379,4.876393824027716e-40
,67,-0.4015633963064379,4.876393824027716e-40
,70,-0.4015633963064379,4.876393824027716e-40
,71,-0.4015633963064379,4.876393824027716e-40
,74,-0.4015633963064379,4.876393824027716e-40
,82,-0.4015633963064379,4.876393824027716e-40
Pos20_Unpaired,32,0.8637781810816629,2.407267222409418e-299
,43,0.8637781810816629,2.407267222409418e-299
,62,0.8637781810816629,2.407267222409418e-299
,63,0.8637781810816629,2.407267222409418e-299
,65,0.8637781810816629,2.407267222409418e-299
,67,0.8637781810816629,2.407267222409418e-299
,70,0.8637781810816629,2.407267222409418e-299
,71,0.8637781810816629,2.407267222409418e-299
,74,0.8637781810816629,2.407267222409418e-299
,82,0.8637781810816629,2.407267222409418e-299
Pos20_Paired-Opening,32,-0.850583754543151,7.655240257472104e-281
,43,-0.850583754543151,7.655240257472104e-281
,62,-0.850583754543151,7.655240257472104e-281
,63,-0.850583754543151,7.655240257472104e-281
,65,-0.850583754543151,7.655240257472104e-281
,67,-0.8491376873881749,6.3471018953624286e-279
,70,-0.850583754543151,7.655240257472104e-281
,71,-0.850583754543151,7.655240257472104e-281
,74,-0.850583754543151,7.655240257472104e-281
,82,-0.850583754543151,7.655240257472104e-281
Pos20_Paired-Closing,32,-0.40485573221601284,9.942951491706056e-41
,43,-0.40485573221601284,9.942951491706056e-41
,62,-0.40485573221601284,9.942951491706056e-41
,63,-0.40485573221601284,9.942951491706056e-41
,65,-0.40485573221601284,9.942951491706056e-41
,67,-0.40485573221601284,9.942951491706056e-41
,70,-0.40485573221601284,9.942951491706056e-41
,71,-0.40485573221601284,9.942951491706056e-41
